Inclination,In Flow Rate,Thruster Force,Weight on Bit,Torque on Bit,Drilling Speed,diff_Distance,diff_Depth,Internal Pressure,Annular Pressure,Fluid Loss,Distance,Depth,time_dt
82.28,0.775148760689055,39.24,1.6108597285067896,0.09411764705882325,2.1599999999999997,2.9999999999983373,0.4029962869248811,113.0,47.0,0.6937459928191754,22.999999999999687,5.0872369870097955,2021-05-01 09:35:00
82.28,0.95753671718419,40.08,2.264705882352944,0.0941176470588233,1.8599999999999999,0.0,0.0,113.0,47.0,0.6665402765231473,22.999999999999687,5.0872369870097955,2021-05-01 09:35:10
82.4,0.95753671718419,40.76,2.4705882352941204,0.05882352941176444,1.8599999999999999,6.000000000002004,0.7935383415429991,151.0,47.0,0.4761001975165338,24.00000000000002,5.880775328552795,2021-05-01 09:35:20
82.52,0.95753671718419,40.845,2.137254901960787,0.06470588235294095,2.0100000000000002,0.0,0.0,189.0,47.0,0.38088015801322705,24.00000000000002,5.880775328552795,2021-05-01 09:35:30
82.52,0.95753671718419,40.93,1.6764705882352966,0.0470588235294116,2.1599999999999997,0.0,0.0,189.0,47.0,0.28566011850992035,24.00000000000002,5.880775328552795,2021-05-01 09:35:40
82.505,0.95753671718419,40.3,1.0588235294117674,0.02352941176470572,2.1599999999999997,5.999999999996675,0.7826380310230051,188.5,47.0,0.09522003950330676,24.999999999999467,6.6634133595758,2021-05-01 09:35:50
82.49,0.9689359797250701,39.14,0.9411764705882378,-0.01764705882352954,2.1599999999999997,0.0,0.0,188.0,47.0,0.09635361298406384,24.999999999999467,6.6634133595758,2021-05-01 09:36:00
82.49,0.9689359797250701,39.545,0.6764705882352962,-0.04117647058823544,2.0100000000000002,0.0,0.0,188.0,47.0,0.09635361298406384,24.999999999999467,6.6634133595758,2021-05-01 09:36:10
82.49,0.96323634845463,39.95,0.4823529411764721,-0.01764705882352954,1.8599999999999999,0.0,0.0,188.0,47.0,0.0957868262436853,24.999999999999467,6.6634133595758,2021-05-01 09:36:20
82.49,0.95753671718419,40.29,0.05882352941176622,0.023529411764705663,1.8599999999999999,6.000000000002004,0.7841953800181124,188.0,47.0,0.09522003950330676,25.9999999999998,7.447608739593912,2021-05-01 09:36:30
82.49,0.9689359797250701,40.13,-0.36470588235293955,0.08235294117647035,1.8599999999999999,0.0,0.0,188.0,47.0,0.2890608389521915,25.9999999999998,7.447608739593912,2021-05-01 09:36:40
82.49,0.9689359797250701,38.51,-0.470588235294116,0.0941176470588233,2.1599999999999997,0.0,0.0,188.0,47.0,0.2890608389521915,25.9999999999998,7.447608739593912,2021-05-01 09:36:50
82.49,0.9689359797250701,39.57,0.3529411764705905,0.05294117647058799,2.1599999999999997,6.000000000002004,0.7841953800181124,188.0,47.0,0.09635361298406384,27.000000000000135,8.231804119612024,2021-05-01 09:37:00
82.49,0.95753671718419,40.81,1.2058823529411793,-2.299747693866396e-16,1.8599999999999999,0.0,0.0,188.0,47.0,0.09522003950330676,27.000000000000135,8.231804119612024,2021-05-01 09:37:10
82.49,0.96323634845463,41.260000000000005,1.294117647058826,0.011764705882352717,1.8599999999999999,2.9999999999983373,0.392097690008708,188.0,47.0,0.0957868262436853,27.499999999999858,8.623901809620731,2021-05-01 09:37:20
82.49,0.9689359797250701,41.71,1.3823529411764728,0.04117647058823503,1.8599999999999999,2.9999999999983373,0.392097690008708,188.0,47.0,0.09635361298406384,27.99999999999958,9.015999499629439,2021-05-01 09:37:30
82.49,0.95753671718419,39.44,0.17647058823529527,0.0999999999999997,1.8599999999999999,0.0,0.0,188.0,47.0,0.09522003950330676,27.99999999999958,9.015999499629439,2021-05-01 09:37:40
82.49,0.9689359797250701,40.0,0.647058823529413,0.10588235294117618,2.1599999999999997,0.0,0.0,188.0,47.0,0.09635361298406384,27.99999999999958,9.015999499629439,2021-05-01 09:37:50
82.49,0.95753671718419,40.57,1.5000000000000018,0.07860962566844894,2.1599999999999997,6.000000000002004,0.7841953800181124,188.0,47.0,0.09522003950330676,28.999999999999915,9.80019487964755,2021-05-01 09:38:00
82.49,0.95753671718419,40.71,1.8529411764705903,0.21604278074866284,1.8599999999999999,0.0,0.0,188.0,47.0,0.09522003950330676,28.999999999999915,9.80019487964755,2021-05-01 09:38:10
82.49,0.95753671718419,41.615,3.617647058823531,0.6497737556561083,1.8599999999999999,2.9999999999983373,0.392097690008708,188.0,47.0,0.09522003950330676,29.499999999999638,10.192292569656258,2021-05-01 09:38:20
82.49,0.95753671718419,42.52,5.382352941176473,1.038364671381749,1.8599999999999999,3.0000000000036664,0.3920976900094045,188.0,47.0,0.09522003950330676,30.00000000000025,10.584390259665662,2021-05-01 09:38:30
82.42999999999999,0.95753671718419,44.02,7.147058823529413,1.1866310160427804,2.1599999999999997,0.0,0.0,258.6666666666667,48.0,0.09522003950330676,30.00000000000025,10.584390259665662,2021-05-01 09:38:40
82.37,0.9689359797250701,44.69,8.176470588235297,1.0117647058823527,1.8599999999999999,0.0,0.0,329.33333333333337,49.0,0.09635361298406384,30.00000000000025,10.584390259665662,2021-05-01 09:38:50
82.31,0.9689359797250701,44.084999999999994,7.705882352941179,0.8176470588235292,2.0100000000000002,2.9999999999983373,0.40143967254509977,400.0,50.0,0.09635361298406384,30.49999999999997,10.985829932210763,2021-05-01 09:39:00
82.274,0.9689359797250701,43.48,7.205882352941179,0.6941176470588234,2.1599999999999997,2.9999999999983373,0.4033075965564469,365.0,48.5,0.09635361298406384,30.999999999999694,11.38913752876721,2021-05-01 09:39:10
82.238,0.9689359797250701,43.73,6.823529411764708,0.6588235294117645,2.1599999999999997,0.0,0.0,330.0,47.0,0.09635361298406384,30.999999999999694,11.38913752876721,2021-05-01 09:39:20
82.202,0.9689359797250701,44.88,6.823529411764708,0.7294117647058823,1.8599999999999999,6.000000000002004,0.8140859323675655,330.0,47.0,0.09635361298406384,32.00000000000003,12.203223461134774,2021-05-01 09:39:30
82.166,0.95753671718419,45.09,6.588235294117649,0.7294117647058823,2.1599999999999997,0.0,0.0,348.0,47.0,0.09522003950330676,32.00000000000003,12.203223461134774,2021-05-01 09:39:40
82.13,0.95753671718419,43.17,6.529411764705884,0.7647058823529411,1.8599999999999999,0.0,0.0,366.0,47.0,0.09522003950330676,32.00000000000003,12.203223461134774,2021-05-01 09:39:50
82.11,0.95753671718419,44.58,6.941176470588237,0.8470588235294116,1.8599999999999999,5.999999999996675,0.8236300045829485,395.0,47.0,0.09522003950330676,32.999999999999474,13.026853465717723,2021-05-01 09:40:00
82.14,0.9689359797250701,45.54,7.4705882352941195,0.8588235294117645,1.8599999999999999,0.0,0.0,396.3333333333333,46.333333333333336,0.09635361298406384,32.999999999999474,13.026853465717723,2021-05-01 09:40:10
82.17,0.9689359797250701,47.15,7.5882352941176485,0.8117647058823527,2.1599999999999997,0.0,0.0,397.6666666666667,45.666666666666664,0.09635361298406384,32.999999999999474,13.026853465717723,2021-05-01 09:40:20
82.2,0.9689359797250701,46.2,7.3529411764705905,0.7764705882352939,2.1599999999999997,6.000000000002004,0.8142934346060978,399.0,45.0,0.09635361298406384,33.99999999999981,13.841146900323821,2021-05-01 09:40:30
82.2,0.9689359797250701,45.19,7.205882352941179,0.7588235294117645,1.8599999999999999,0.0,0.0,399.0,45.0,0.09635361298406384,33.99999999999981,13.841146900323821,2021-05-01 09:40:40
82.24,0.9689359797250701,46.35,6.742966751918161,0.6390588235294115,1.8599999999999999,0.0,0.0,393.0,48.0,0.09635361298406384,33.99999999999981,13.841146900323821,2021-05-01 09:40:50
82.24,0.9689359797250701,46.04,5.030370843989772,0.5599999999999998,2.1599999999999997,0.0,0.0,378.0,50.0,0.09635361298406384,33.99999999999981,13.841146900323821,2021-05-01 09:41:00
82.23,0.9689359797250701,44.7,4.955882352941179,0.480941176470588,0.0,6.000000000002004,0.8111807969895495,319.0,50.0,0.09635361298406384,35.00000000000014,14.652327697313371,2021-05-01 09:41:10
82.24,0.95753671718419,44.34,5.941176470588237,0.3623529411764703,0.0,0.0,0.0,297.0,45.0,0.09522003950330676,35.00000000000014,14.652327697313371,2021-05-01 09:41:20
82.24,0.9689359797250701,44.18,5.794117647058826,0.329411764705882,0.0,0.0,0.0,297.0,45.0,0.09635361298406384,35.00000000000014,14.652327697313371,2021-05-01 09:41:30
82.24,0.9689359797250701,43.83,2.505042016806726,0.2529411764705879,0.0,0.0,0.0,297.0,45.0,0.09635361298406384,35.00000000000014,14.652327697313371,2021-05-01 09:41:40
82.24,0.95753671718419,22.12,1.1018907563025235,0.22941176470588198,0.8999999999999999,0.0,0.0,297.0,45.0,0.09522003950330676,35.00000000000014,14.652327697313371,2021-05-01 09:41:50
82.24,0.95753671718419,10.58,0.044117647058826474,0.19999999999999968,0.8999999999999999,0.0,0.0,297.0,45.0,0.09522003950330676,35.00000000000014,14.652327697313371,2021-05-01 09:42:00
82.22,0.9689359797250701,-0.3,1.6176470588235319,0.18823529411764672,1.2,0.0,0.0,311.0,44.5,0.19270722596812767,35.00000000000014,14.652327697313371,2021-05-01 09:42:10
82.2,0.9689359797250701,-1.51,2.029411764705885,0.17058823529411726,0.0,0.0,0.0,325.0,44.0,0.09635361298406384,35.00000000000014,14.652327697313371,2021-05-01 09:42:20
82.2,0.9689359797250701,-1.435,1.8823529411764728,0.1588235294117643,0.0,0.0,0.0,325.0,44.0,0.09635361298406384,35.00000000000014,14.652327697313371,2021-05-01 09:42:30
82.2,0.9689359797250701,-1.36,1.5000000000000024,0.12352941176470544,0.0,0.0,0.0,325.0,44.0,0.09635361298406384,35.00000000000014,14.652327697313371,2021-05-01 09:42:40
82.19,0.9689359797250701,-1.31,1.911764705882355,0.0705882352941174,0.0,0.0,0.0,272.0,51.0,0.19270722596812767,35.00000000000014,14.652327697313371,2021-05-01 09:42:50
82.19,0.9689359797250701,3.08,3.029411764705885,0.017647058823529228,0.6,0.0,0.0,272.0,51.0,0.19270722596812767,35.00000000000014,14.652327697313371,2021-05-01 09:43:00
82.19,0.9689359797250701,10.98,4.0126050420168085,0.07647058823529393,1.5599999999999998,0.0,0.0,272.0,51.0,0.19270722596812767,35.00000000000014,14.652327697313371,2021-05-01 09:43:10
82.19,0.96323634845463,27.075,5.205882352941179,0.3235294117647056,1.8599999999999999,0.0,0.0,272.0,51.0,0.2873604787310559,35.00000000000014,14.652327697313371,2021-05-01 09:43:20
82.19,0.95753671718419,43.17,5.647058823529414,0.4470588235294115,2.1599999999999997,0.0,0.0,272.0,51.0,0.28566011850992035,35.00000000000014,14.652327697313371,2021-05-01 09:43:30
82.19,0.95753671718419,42.52,5.4705882352941195,0.4823529411764703,2.1599999999999997,0.0,0.0,272.0,51.0,0.19044007900661353,35.00000000000014,14.652327697313371,2021-05-01 09:43:40
82.23,0.9689359797250701,39.8,4.453781512605044,0.4380090497737554,0.0,0.0,0.0,274.0,46.0,0.2890608389521915,35.00000000000014,14.652327697313371,2021-05-01 09:43:50
82.23,0.7267019847938025,39.35,0.2352941176470615,0.229411764705882,0.0,0.0,0.0,274.0,46.0,0.07226520973804786,35.00000000000014,14.652327697313371,2021-05-01 09:44:00
82.26,0.48446798986253503,39.24,0.26470588235294373,0.2117647058823526,0.0,0.0,0.0,91.0,46.0,0.04817680649203192,35.00000000000014,14.652327697313371,2021-05-01 09:44:10
82.26,0.2422339949312675,39.24,0.3529411764705905,0.2117647058823526,0.0,0.0,0.0,91.0,46.0,0.024088403246015955,35.00000000000014,14.652327697313371,2021-05-01 09:44:20
82.26,0.58136154165304,38.24,1.8823529411764734,0.18823529411764664,0.0,0.0,0.0,147.0,48.0,0.5203094687817765,35.00000000000014,14.652327697313371,2021-05-01 10:04:10
82.26,0.5927608041939201,38.24,1.8823529411764734,0.18823529411764664,0.0,0.0,0.0,147.0,48.0,0.53051163010859,35.00000000000014,14.652327697313371,2021-05-01 10:04:20
82.26,0.5927608041939201,38.14,1.8823529411764734,0.18823529411764664,0.0,0.0,0.0,147.0,48.0,0.53051163010859,35.00000000000014,14.652327697313371,2021-05-01 10:04:30
82.26,0.58136154165304,38.09,1.8823529411764734,0.18823529411764664,0.0,0.0,0.0,147.0,48.0,0.5203094687817765,35.00000000000014,14.652327697313371,2021-05-01 10:04:40
82.26,0.5927608041939201,38.185,1.8823529411764734,0.18823529411764664,0.0,0.0,0.0,147.0,48.0,0.53051163010859,35.00000000000014,14.652327697313371,2021-05-01 10:04:50
82.26,0.58706117292348,38.28,1.8823529411764734,0.18823529411764664,0.0,0.0,0.0,127.0,44.0,0.5254105494451833,35.00000000000014,14.652327697313371,2021-05-01 10:05:00
82.26,0.58136154165304,38.28,1.911764705882356,0.18823529411764664,0.0,0.0,0.0,127.0,44.0,0.5203094687817765,35.00000000000014,14.652327697313371,2021-05-01 10:05:10
82.26,0.5927608041939201,38.35,2.0000000000000027,0.18823529411764664,0.0,0.0,0.0,127.0,44.0,0.53051163010859,35.00000000000014,14.652327697313371,2021-05-01 10:05:20
82.26,0.5927608041939201,38.24,2.0882352941176503,0.18823529411764664,0.0,0.0,0.0,127.0,44.0,0.53051163010859,35.00000000000014,14.652327697313371,2021-05-01 10:05:30
82.25,0.58136154165304,38.2,2.2058823529411793,0.18823529411764664,0.0,0.0,0.0,126.0,50.0,0.5203094687817765,35.00000000000014,14.652327697313371,2021-05-01 10:05:40
82.25,0.58136154165304,38.24,2.2352941176470615,0.18823529411764664,0.0,0.0,0.0,126.0,50.0,0.5203094687817765,35.00000000000014,14.652327697313371,2021-05-01 10:05:50
82.255,0.5927608041939201,38.29,2.264705882352944,0.18823529411764664,0.0,0.0,0.0,30.0,47.5,0.53051163010859,35.00000000000014,14.652327697313371,2021-05-01 10:06:00
82.26,0.5927608041939201,38.19,2.3529411764705905,0.18823529411764664,0.0,0.0,0.0,133.0,45.0,0.53051163010859,35.00000000000014,14.652327697313371,2021-05-01 10:06:10
82.26,0.58136154165304,38.19,2.441176470588238,0.18823529411764664,0.0,0.0,0.0,133.0,43.0,0.5203094687817765,35.00000000000014,14.652327697313371,2021-05-01 10:06:20
82.26,0.58136154165304,38.19,2.4705882352941204,0.18823529411764664,0.0,0.0,0.0,135.5,47.5,0.5203094687817765,35.00000000000014,14.652327697313371,2021-05-01 10:06:30
82.26,0.5927608041939201,38.29,3.0791855203619938,0.1588235294117643,0.0,0.0,0.0,138.0,52.0,0.53051163010859,35.00000000000014,14.652327697313371,2021-05-01 10:06:40
82.27333333333334,0.7751487020152,38.54,4.877828054298645,0.15294117647058791,0.0,0.0,0.0,148.0,49.0,0.6937459403069948,35.00000000000014,14.652327697313371,2021-05-01 10:06:50
82.28666666666666,1.00313365,43.64,4.927601809954753,0.2588235294117644,1.2,0.0,0.0,148.0,49.0,0.8977888958126533,35.00000000000014,14.652327697313371,2021-05-01 10:07:00
82.3,0.934738193995135,44.65,4.794117647058826,0.3823529411764703,1.5599999999999998,5.999999999996675,0.8039171125093071,286.0,47.0,0.8365760345700755,35.99999999999959,15.456244809822678,2021-05-01 10:07:10
82.3,0.9917344442402701,46.004999999999995,4.97058823529412,0.4823529411764703,2.0100000000000002,0.0,0.0,286.0,47.0,0.8875867853040793,35.99999999999959,15.456244809822678,2021-05-01 10:07:20
82.3,0.9917344442402701,46.9,5.2352941176470615,0.5176470588235291,2.1599999999999997,0.0,0.0,286.0,47.0,0.8875867853040793,35.99999999999959,15.456244809822678,2021-05-01 10:07:30
82.58,0.9917344442402701,45.15,5.823529411764708,0.529411764705882,2.1599999999999997,6.000000000002004,0.7748504835690787,188.0,49.0,0.8875867853040793,36.99999999999992,16.231095293391757,2021-05-01 10:07:40
82.58,0.9917344442402701,45.59,5.655462184873953,0.5235294117647056,1.8599999999999999,0.0,0.0,329.0,49.0,0.8875867853040793,36.99999999999992,16.231095293391757,2021-05-01 10:07:50
